time,iso8601Time,brightness,humidity,rain,temperature,uptime,voltage
2023/6/27 14:17,2023-06-27T14:17:21.331+09:00,982,42,2.81,33.8,72739,0.238
2023/6/27 14:17,2023-06-27T14:17:21.331+09:00,982,42,2.81,33.8,72739,0.238
2023/6/27 14:27,2023-06-27T14:27:27.562+09:00,984,45,2.81,32.3,73344,0.244
2023/6/27 14:27,2023-06-27T14:27:27.562+09:00,984,45,2.81,32.3,73344,0.244
2023/6/27 14:37,2023-06-27T14:37:33.833+09:00,984,48,2.81,31,73950,0.238
2023/6/27 14:37,2023-06-27T14:37:33.833+09:00,984,48,2.81,31,73950,0.238
2023/6/27 14:47,2023-06-27T14:47:43.642+09:00,983,50,2.81,30.1,74559,0.244
2023/6/27 14:47,2023-06-27T14:47:43.642+09:00,983,50,2.81,30.1,74559,0.244
2023/6/27 14:57,2023-06-27T14:57:49.882+09:00,983,52,2.81,29.8,75164,0.256
2023/6/27 14:57,2023-06-27T14:57:49.882+09:00,983,52,2.81,29.8,75164,0.256
2023/6/27 15:07,2023-06-27T15:07:56.126+09:00,983,53,2.81,29.6,75770,0.25
2023/6/27 15:07,2023-06-27T15:07:56.126+09:00,983,53,2.81,29.6,75770,0.25
2023/6/27 15:18,2023-06-27T15:18:02.800+09:00,982,55,2.81,29.1,76376,0.238
2023/6/27 15:18,2023-06-27T15:18:02.800+09:00,982,55,2.81,29.1,76376,0.238
2023/6/27 15:28,2023-06-27T15:28:12.688+09:00,982,56,2.81,28.7,76985,0.25
2023/6/27 15:28,2023-06-27T15:28:12.688+09:00,982,56,2.81,28.7,76985,0.25
2023/6/27 15:38,2023-06-27T15:38:18.838+09:00,985,58,2.81,28.3,77590,0.238
2023/6/27 15:38,2023-06-27T15:38:18.838+09:00,985,58,2.81,28.3,77590,0.238
2023/6/27 15:48,2023-06-27T15:48:26.050+09:00,985,58,2.81,28.1,78197,0.232
2023/6/27 15:48,2023-06-27T15:48:26.050+09:00,985,58,2.81,28.1,78197,0.232
2023/6/27 15:58,2023-06-27T15:58:32.276+09:00,983,60,2.81,27.5,78802,0.238
2023/6/27 15:58,2023-06-27T15:58:32.276+09:00,983,60,2.81,27.5,78802,0.238
2023/6/27 16:08,2023-06-27T16:08:40.579+09:00,982,61,2.81,26.9,79410,0.25
2023/6/27 16:08,2023-06-27T16:08:40.579+09:00,982,61,2.81,26.9,79410,0.25
2023/6/27 16:18,2023-06-27T16:18:46.766+09:00,984,63,2.81,26.5,80015,0.25
2023/6/27 16:18,2023-06-27T16:18:46.766+09:00,984,63,2.81,26.5,80015,0.25
2023/6/27 16:28,2023-06-27T16:28:53.334+09:00,979,62,2.81,26.2,80621,0.244
2023/6/27 16:28,2023-06-27T16:28:53.334+09:00,979,62,2.81,26.2,80621,0.244
2023/6/27 16:38,2023-06-27T16:38:59.493+09:00,981,64,2.81,25.8,81227,0.256
2023/6/27 16:38,2023-06-27T16:38:59.493+09:00,981,64,2.81,25.8,81227,0.256
2023/6/27 16:49,2023-06-27T16:49:05.736+09:00,979,65,2.81,25.6,81832,0.238
2023/6/27 16:49,2023-06-27T16:49:05.736+09:00,979,65,2.81,25.6,81832,0.238
2023/6/27 16:59,2023-06-27T16:59:11.898+09:00,981,67,2.81,25.5,82438,0.238
2023/6/27 16:59,2023-06-27T16:59:11.898+09:00,981,67,2.81,25.5,82438,0.238
2023/6/27 17:09,2023-06-27T17:09:18.053+09:00,979,67,2.81,25.5,83043,0.25
2023/6/27 17:09,2023-06-27T17:09:18.053+09:00,979,67,2.81,25.5,83043,0.25
2023/6/27 17:19,2023-06-27T17:19:24.208+09:00,981,68,2.81,25.3,83649,0.25
2023/6/27 17:19,2023-06-27T17:19:24.208+09:00,981,68,2.81,25.3,83649,0.25
2023/6/27 17:29,2023-06-27T17:29:30.447+09:00,979,69,2.81,25,84254,0.238
2023/6/27 17:29,2023-06-27T17:29:30.447+09:00,979,69,2.81,25,84254,0.238
2023/6/27 17:39,2023-06-27T17:39:36.614+09:00,979,70,2.81,24.8,84860,0.262
2023/6/27 17:39,2023-06-27T17:39:36.614+09:00,979,70,2.81,24.8,84860,0.262
2023/6/27 17:49,2023-06-27T17:49:42.771+09:00,982,73,2.81,24.3,85465,0.269
2023/6/27 17:49,2023-06-27T17:49:42.771+09:00,982,73,2.81,24.3,85465,0.269
2023/6/27 17:59,2023-06-27T17:59:49.013+09:00,979,75,2.81,23.8,86071,0.269
2023/6/27 17:59,2023-06-27T17:59:49.013+09:00,979,75,2.81,23.8,86071,0.269
2023/6/27 18:09,2023-06-27T18:09:55.660+09:00,978,76,2.81,23.5,86677,0.256
2023/6/27 18:09,2023-06-27T18:09:55.660+09:00,978,76,2.81,23.5,86677,0.256
2023/6/27 18:10,2023-06-27T18:10:24.668+09:00,980,77,2.81,23.2,22,0.256
2023/6/27 18:10,2023-06-27T18:10:24.668+09:00,980,77,2.81,23.2,22,0.256
2023/6/27 18:20,2023-06-27T18:20:30.922+09:00,980,77,2.81,23.2,628,0.262
2023/6/27 18:20,2023-06-27T18:20:30.922+09:00,980,77,2.81,23.2,628,0.262
2023/6/27 18:30,2023-06-27T18:30:37.163+09:00,979,79,2.81,22.7,1233,0.238
2023/6/27 18:30,2023-06-27T18:30:37.163+09:00,979,79,2.81,22.7,1233,0.238
2023/6/27 18:40,2023-06-27T18:40:43.325+09:00,983,81,2.81,22.3,1839,0.262
2023/6/27 18:40,2023-06-27T18:40:43.325+09:00,983,81,2.81,22.3,1839,0.262
2023/6/27 18:50,2023-06-27T18:50:53.179+09:00,979,82,2.81,22.1,2448,0.269
2023/6/27 18:50,2023-06-27T18:50:53.179+09:00,979,82,2.81,22.1,2448,0.269
2023/6/27 19:00,2023-06-27T19:00:59.170+09:00,983,85,2.81,21.9,3053,0.275
2023/6/27 19:00,2023-06-27T19:00:59.170+09:00,983,85,2.81,21.9,3053,0.275
2023/6/27 19:11,2023-06-27T19:11:05.325+09:00,979,86,2.81,21.7,3659,0.262
2023/6/27 19:11,2023-06-27T19:11:05.325+09:00,979,86,2.81,21.7,3659,0.262
2023/6/27 19:21,2023-06-27T19:21:11.485+09:00,978,87,2.81,21.5,4264,0.269
2023/6/27 19:21,2023-06-27T19:21:11.485+09:00,978,87,2.81,21.5,4264,0.269
2023/6/27 19:31,2023-06-27T19:31:17.721+09:00,980,89,2.81,21.1,4870,0.262
2023/6/27 19:31,2023-06-27T19:31:17.721+09:00,980,89,2.81,21.1,4870,0.262
2023/6/27 19:41,2023-06-27T19:41:23.885+09:00,977,90,2.81,20.9,5475,0.275
2023/6/27 19:41,2023-06-27T19:41:23.885+09:00,977,90,2.81,20.9,5475,0.275
2023/6/27 19:51,2023-06-27T19:51:30.037+09:00,980,92,2.81,20.6,6081,0.262
2023/6/27 19:51,2023-06-27T19:51:30.037+09:00,980,92,2.81,20.6,6081,0.262
2023/6/27 20:01,2023-06-27T20:01:36.214+09:00,981,93,2.81,20.3,6686,0.262
2023/6/27 20:01,2023-06-27T20:01:36.214+09:00,981,93,2.81,20.3,6686,0.262
2023/6/27 20:11,2023-06-27T20:11:42.438+09:00,980,94,2.81,20.1,7292,0.262
2023/6/27 20:11,2023-06-27T20:11:42.438+09:00,980,94,2.81,20.1,7292,0.262
2023/6/27 20:21,2023-06-27T20:21:48.602+09:00,978,96,2.81,19.9,7897,0.262
2023/6/27 20:21,2023-06-27T20:21:48.602+09:00,978,96,2.81,19.9,7897,0.262
2023/6/27 20:31,2023-06-27T20:31:54.685+09:00,980,96,2.81,19.7,8503,0.269
2023/6/27 20:31,2023-06-27T20:31:54.685+09:00,980,96,2.81,19.7,8503,0.269
2023/6/27 20:42,2023-06-27T20:42:00.847+09:00,975,97,2.81,19.5,9108,0.269
2023/6/27 20:42,2023-06-27T20:42:00.847+09:00,975,97,2.81,19.5,9108,0.269
2023/6/27 20:52,2023-06-27T20:52:06.997+09:00,979,98,2.81,19.5,9714,0.281
2023/6/27 20:52,2023-06-27T20:52:06.997+09:00,979,98,2.81,19.5,9714,0.281
2023/6/27 21:02,2023-06-27T21:02:13.153+09:00,979,99,2.81,19.4,10319,0.262
2023/6/27 21:02,2023-06-27T21:02:13.153+09:00,979,99,2.81,19.4,10319,0.262
2023/6/27 21:12,2023-06-27T21:12:21.342+09:00,977,99,2.81,19.3,10927,0.262
2023/6/27 21:12,2023-06-27T21:12:21.342+09:00,977,99,2.81,19.3,10927,0.262
2023/6/27 21:22,2023-06-27T21:22:31.083+09:00,980,99,2.81,19.3,11536,0.256
2023/6/27 21:22,2023-06-27T21:22:31.083+09:00,980,99,2.81,19.3,11536,0.256
2023/6/27 21:32,2023-06-27T21:32:37.236+09:00,977,99,2.81,19.3,12141,0.256
2023/6/27 21:32,2023-06-27T21:32:37.236+09:00,977,99,2.81,19.3,12141,0.256
2023/6/27 21:42,2023-06-27T21:42:43.487+09:00,979,99,2.81,19.4,12747,0.262
2023/6/27 21:42,2023-06-27T21:42:43.487+09:00,979,99,2.81,19.4,12747,0.262
2023/6/27 21:52,2023-06-27T21:52:49.573+09:00,979,99,2.81,19.4,13352,0.262
2023/6/27 21:52,2023-06-27T21:52:49.573+09:00,979,99,2.81,19.4,13352,0.262
2023/6/27 22:02,2023-06-27T22:02:55.728+09:00,980,99,2.81,19.5,13958,0.281
2023/6/27 22:02,2023-06-27T22:02:55.728+09:00,980,99,2.81,19.5,13958,0.281
2023/6/27 22:13,2023-06-27T22:13:01.885+09:00,976,99,2.81,19.6,14563,0.269
2023/6/27 22:13,2023-06-27T22:13:01.885+09:00,976,99,2.81,19.6,14563,0.269
2023/6/27 22:23,2023-06-27T22:23:07.892+09:00,979,99,2.81,19.7,15169,0.269
2023/6/27 22:23,2023-06-27T22:23:07.892+09:00,979,99,2.81,19.7,15169,0.269
2023/6/27 22:33,2023-06-27T22:33:14.045+09:00,977,99,2.81,19.7,15774,0.275
2023/6/27 22:33,2023-06-27T22:33:14.045+09:00,977,99,2.81,19.7,15774,0.275
2023/6/27 22:43,2023-06-27T22:43:20.205+09:00,980,99,2.81,19.9,16380,0.269
2023/6/27 22:43,2023-06-27T22:43:20.205+09:00,980,99,2.81,19.9,16380,0.269
2023/6/27 22:53,2023-06-27T22:53:26.354+09:00,980,99,2.81,20.1,16985,0.275
2023/6/27 22:53,2023-06-27T22:53:26.354+09:00,980,99,2.81,20.1,16985,0.275
2023/6/27 23:03,2023-06-27T23:03:32.532+09:00,979,99,2.81,20.3,17591,0.262
2023/6/27 23:03,2023-06-27T23:03:32.532+09:00,979,99,2.81,20.3,17591,0.262
2023/6/27 23:13,2023-06-27T23:13:38.695+09:00,979,99,2.81,20.3,18196,0.275
2023/6/27 23:13,2023-06-27T23:13:38.695+09:00,979,99,2.81,20.3,18196,0.275
2023/6/27 23:23,2023-06-27T23:23:44.762+09:00,979,99,2.81,20.3,18802,0.269
2023/6/27 23:23,2023-06-27T23:23:44.762+09:00,979,99,2.81,20.3,18802,0.269
2023/6/27 23:33,2023-06-27T23:33:50.931+09:00,982,99,2.81,20.2,19407,0.25
2023/6/27 23:33,2023-06-27T23:33:50.931+09:00,982,99,2.81,20.2,19407,0.25
2023/6/27 23:43,2023-06-27T23:43:57.166+09:00,977,99,2.81,20.2,20013,0.256
2023/6/27 23:43,2023-06-27T23:43:57.166+09:00,977,99,2.81,20.2,20013,0.256
2023/6/27 23:54,2023-06-27T23:54:03.412+09:00,980,99,2.81,20.2,20618,0.25
2023/6/27 23:54,2023-06-27T23:54:03.412+09:00,980,99,2.81,20.2,20618,0.25
2023/6/28 0:04,2023-06-28T00:04:09.635+09:00,978,99,2.81,20,21224,0.25
2023/6/28 0:04,2023-06-28T00:04:09.635+09:00,978,99,2.81,20,21224,0.25
2023/6/28 0:14,2023-06-28T00:14:15.904+09:00,982,99,2.81,20,21829,0.262
2023/6/28 0:14,2023-06-28T00:14:15.904+09:00,982,99,2.81,20,21829,0.262
2023/6/28 0:24,2023-06-28T00:24:25.642+09:00,980,99,2.81,20,22439,0.269
2023/6/28 0:24,2023-06-28T00:24:25.642+09:00,980,99,2.81,20,22439,0.269
2023/6/28 0:34,2023-06-28T00:34:31.802+09:00,978,99,2.81,20,23044,0.275
2023/6/28 0:34,2023-06-28T00:34:31.802+09:00,978,99,2.81,20,23044,0.275
2023/6/28 0:44,2023-06-28T00:44:37.959+09:00,980,99,2.81,20,23650,0.281
2023/6/28 0:44,2023-06-28T00:44:37.959+09:00,980,99,2.81,20,23650,0.281
2023/6/28 0:54,2023-06-28T00:54:44.240+09:00,978,99,2.81,20,24255,0.262
2023/6/28 0:54,2023-06-28T00:54:44.240+09:00,978,99,2.81,20,24255,0.262
2023/6/28 1:04,2023-06-28T01:04:50.445+09:00,980,99,2.81,19.9,24861,0.269
2023/6/28 1:04,2023-06-28T01:04:50.445+09:00,980,99,2.81,19.9,24861,0.269
2023/6/28 1:14,2023-06-28T01:14:56.683+09:00,979,99,2.81,19.9,25466,0.25
2023/6/28 1:14,2023-06-28T01:14:56.683+09:00,979,99,2.81,19.9,25466,0.25
2023/6/28 1:25,2023-06-28T01:25:03.246+09:00,979,99,2.81,19.9,26072,0.293
2023/6/28 1:25,2023-06-28T01:25:03.246+09:00,979,99,2.81,19.9,26072,0.293
2023/6/28 1:35,2023-06-28T01:35:09.476+09:00,980,99,2.81,19.9,26678,0.281
2023/6/28 1:35,2023-06-28T01:35:09.476+09:00,980,99,2.81,19.9,26678,0.281
2023/6/28 1:45,2023-06-28T01:45:15.750+09:00,977,99,2.81,19.9,27283,0.275
2023/6/28 1:45,2023-06-28T01:45:15.750+09:00,977,99,2.81,19.9,27283,0.275
2023/6/28 1:55,2023-06-28T01:55:21.971+09:00,981,99,2.81,19.9,27889,0.262
2023/6/28 1:55,2023-06-28T01:55:21.971+09:00,981,99,2.81,19.9,27889,0.262
2023/6/28 2:05,2023-06-28T02:05:28.122+09:00,977,99,2.81,19.9,28494,0.262
2023/6/28 2:05,2023-06-28T02:05:28.122+09:00,977,99,2.81,19.9,28494,0.262
2023/6/28 2:15,2023-06-28T02:15:34.444+09:00,975,99,2.81,19.7,29100,0.262
2023/6/28 2:15,2023-06-28T02:15:34.444+09:00,975,99,2.81,19.7,29100,0.262
2023/6/28 2:25,2023-06-28T02:25:40.595+09:00,977,99,2.81,19.7,29706,0.262
2023/6/28 2:25,2023-06-28T02:25:40.595+09:00,977,99,2.81,19.7,29706,0.262
2023/6/28 2:35,2023-06-28T02:35:46.850+09:00,977,99,2.81,19.7,30311,0.281
2023/6/28 2:35,2023-06-28T02:35:46.850+09:00,977,99,2.81,19.7,30311,0.281
2023/6/28 2:45,2023-06-28T02:45:52.931+09:00,975,99,2.81,19.5,30917,0.269
2023/6/28 2:45,2023-06-28T02:45:52.931+09:00,975,99,2.81,19.5,30917,0.269
2023/6/28 2:55,2023-06-28T02:55:59.110+09:00,979,99,2.81,19.5,31522,0.25
2023/6/28 2:55,2023-06-28T02:55:59.110+09:00,979,99,2.81,19.5,31522,0.25
2023/6/28 3:06,2023-06-28T03:06:08.931+09:00,980,99,2.81,19.4,32131,0.281
2023/6/28 3:06,2023-06-28T03:06:08.931+09:00,980,99,2.81,19.4,32131,0.281
2023/6/28 3:16,2023-06-28T03:16:15.089+09:00,977,99,2.81,19.4,32737,0.281
2023/6/28 3:16,2023-06-28T03:16:15.089+09:00,977,99,2.81,19.4,32737,0.281
2023/6/28 3:26,2023-06-28T03:26:21.167+09:00,977,99,2.81,19.4,33342,0.281
2023/6/28 3:26,2023-06-28T03:26:21.167+09:00,977,99,2.81,19.4,33342,0.281
2023/6/28 3:36,2023-06-28T03:36:27.314+09:00,981,99,2.81,19.4,33948,0.281
2023/6/28 3:36,2023-06-28T03:36:27.314+09:00,981,99,2.81,19.4,33948,0.281
2023/6/28 3:46,2023-06-28T03:46:33.410+09:00,977,99,2.81,19.4,34553,0.262
2023/6/28 3:46,2023-06-28T03:46:33.410+09:00,977,99,2.81,19.4,34553,0.262
2023/6/28 3:56,2023-06-28T03:56:39.564+09:00,980,99,2.81,19.4,35159,0.269
2023/6/28 3:56,2023-06-28T03:56:39.564+09:00,980,99,2.81,19.4,35159,0.269
2023/6/28 4:06,2023-06-28T04:06:45.716+09:00,980,99,2.81,19.4,35764,0.262
2023/6/28 4:06,2023-06-28T04:06:45.716+09:00,980,99,2.81,19.4,35764,0.262
2023/6/28 4:16,2023-06-28T04:16:51.885+09:00,980,99,2.81,19.4,36370,0.269
2023/6/28 4:16,2023-06-28T04:16:51.885+09:00,980,99,2.81,19.4,36370,0.269
2023/6/28 4:26,2023-06-28T04:26:58.122+09:00,979,99,2.81,19.3,36975,0.262
2023/6/28 4:26,2023-06-28T04:26:58.122+09:00,979,99,2.81,19.3,36975,0.262
2023/6/28 4:37,2023-06-28T04:37:04.373+09:00,979,99,2.81,19.4,37581,0.275
2023/6/28 4:37,2023-06-28T04:37:04.373+09:00,979,99,2.81,19.4,37581,0.275
2023/6/28 4:47,2023-06-28T04:47:10.604+09:00,982,99,2.81,19.5,38186,0.25
2023/6/28 4:47,2023-06-28T04:47:10.604+09:00,982,99,2.81,19.5,38186,0.25
2023/6/28 4:57,2023-06-28T04:57:16.776+09:00,980,99,2.81,19.5,38792,0.262
2023/6/28 4:57,2023-06-28T04:57:16.776+09:00,980,99,2.81,19.5,38792,0.262
2023/6/28 5:07,2023-06-28T05:07:22.922+09:00,977,99,2.81,19.5,39397,0.25
2023/6/28 5:07,2023-06-28T05:07:22.922+09:00,977,99,2.81,19.5,39397,0.25
2023/6/28 5:17,2023-06-28T05:17:29.399+09:00,977,99,2.81,19.6,40003,0.269
2023/6/28 5:17,2023-06-28T05:17:29.399+09:00,977,99,2.81,19.6,40003,0.269
2023/6/28 5:27,2023-06-28T05:27:35.558+09:00,982,99,2.81,19.7,40609,0.269
2023/6/28 5:27,2023-06-28T05:27:35.558+09:00,982,99,2.81,19.7,40609,0.269
2023/6/28 5:37,2023-06-28T05:37:41.886+09:00,979,99,2.81,19.7,41214,0.281
2023/6/28 5:37,2023-06-28T05:37:41.886+09:00,979,99,2.81,19.7,41214,0.281
2023/6/28 5:47,2023-06-28T05:47:48.048+09:00,980,99,2.81,19.7,41820,0.256
2023/6/28 5:47,2023-06-28T05:47:48.048+09:00,980,99,2.81,19.7,41820,0.256
2023/6/28 5:57,2023-06-28T05:57:54.300+09:00,980,99,2.81,19.8,42425,0.262
2023/6/28 5:57,2023-06-28T05:57:54.300+09:00,980,99,2.81,19.8,42425,0.262
2023/6/28 6:08,2023-06-28T06:08:04.090+09:00,980,99,2.81,19.8,43035,0.269
2023/6/28 6:08,2023-06-28T06:08:04.090+09:00,980,99,2.81,19.8,43035,0.269
2023/6/28 6:18,2023-06-28T06:18:10.767+09:00,977,99,2.81,19.9,43641,0.25
2023/6/28 6:18,2023-06-28T06:18:10.767+09:00,977,99,2.81,19.9,43641,0.25
2023/6/28 6:28,2023-06-28T06:28:17.004+09:00,982,99,2.81,20,44246,0.256
2023/6/28 6:28,2023-06-28T06:28:17.004+09:00,982,99,2.81,20,44246,0.256
2023/6/28 6:38,2023-06-28T06:38:23.164+09:00,979,99,2.81,20.1,44852,0.25
2023/6/28 6:38,2023-06-28T06:38:23.164+09:00,979,99,2.81,20.1,44852,0.25
2023/6/28 6:48,2023-06-28T06:48:29.409+09:00,982,99,2.81,20.3,45457,0.256
2023/6/28 6:48,2023-06-28T06:48:29.409+09:00,982,99,2.81,20.3,45457,0.256
2023/6/28 6:58,2023-06-28T06:58:35.581+09:00,982,99,2.81,20.4,46063,0.269
2023/6/28 6:58,2023-06-28T06:58:35.581+09:00,982,99,2.81,20.4,46063,0.269
2023/6/28 7:08,2023-06-28T07:08:41.812+09:00,979,99,2.81,20.6,46668,0.269
2023/6/28 7:08,2023-06-28T07:08:41.812+09:00,979,99,2.81,20.6,46668,0.269
2023/6/28 7:18,2023-06-28T07:18:48.038+09:00,984,99,2.81,21.1,47274,0.269
2023/6/28 7:18,2023-06-28T07:18:48.038+09:00,984,99,2.81,21.1,47274,0.269
2023/6/28 7:28,2023-06-28T07:28:54.216+09:00,982,99,2.81,21.7,47880,0.25
2023/6/28 7:28,2023-06-28T07:28:54.216+09:00,982,99,2.81,21.7,47880,0.25
2023/6/28 7:39,2023-06-28T07:39:00.515+09:00,984,99,2.81,21.9,48485,0.25
2023/6/28 7:39,2023-06-28T07:39:00.515+09:00,984,99,2.81,21.9,48485,0.25
2023/6/28 7:49,2023-06-28T07:49:06.700+09:00,981,99,2.81,22,49091,0.269
2023/6/28 7:49,2023-06-28T07:49:06.700+09:00,981,99,2.81,22,49091,0.269
2023/6/28 7:59,2023-06-28T07:59:12.845+09:00,979,99,2.81,22.9,49696,0.25
2023/6/28 7:59,2023-06-28T07:59:12.845+09:00,979,99,2.81,22.9,49696,0.25
2023/6/28 8:09,2023-06-28T08:09:19.007+09:00,980,99,2.81,23.6,50302,0.238
2023/6/28 8:09,2023-06-28T08:09:19.007+09:00,980,99,2.81,23.6,50302,0.238
2023/6/28 8:19,2023-06-28T08:19:25.178+09:00,984,97,2.81,24.1,50907,0.25
2023/6/28 8:19,2023-06-28T08:19:25.178+09:00,984,97,2.81,24.1,50907,0.25
2023/6/28 8:29,2023-06-28T08:29:35.131+09:00,984,96,2.81,24.2,51516,0.244
2023/6/28 8:29,2023-06-28T08:29:35.131+09:00,984,96,2.81,24.2,51516,0.244
2023/6/28 8:39,2023-06-28T08:39:41.323+09:00,982,91,2.81,25.4,52122,0.256
2023/6/28 8:39,2023-06-28T08:39:41.323+09:00,982,91,2.81,25.4,52122,0.256
2023/6/28 8:49,2023-06-28T08:49:47.482+09:00,984,90,2.81,26,52727,0.25
2023/6/28 8:49,2023-06-28T08:49:47.482+09:00,984,90,2.81,26,52727,0.25
2023/6/28 8:59,2023-06-28T08:59:53.724+09:00,985,85,2.81,26.6,53333,0.238
2023/6/28 8:59,2023-06-28T08:59:53.724+09:00,985,85,2.81,26.6,53333,0.238
2023/6/28 9:09,2023-06-28T09:09:59.887+09:00,982,88,2.81,26.3,53938,0.25
2023/6/28 9:09,2023-06-28T09:09:59.887+09:00,982,88,2.81,26.3,53938,0.25
2023/6/28 9:20,2023-06-28T09:20:06.131+09:00,980,84,2.81,27.1,54544,0.232
2023/6/28 9:20,2023-06-28T09:20:06.131+09:00,980,84,2.81,27.1,54544,0.232
2023/6/28 9:30,2023-06-28T09:30:15.889+09:00,982,78,2.81,28.6,55153,0.238
2023/6/28 9:30,2023-06-28T09:30:15.889+09:00,982,78,2.81,28.6,55153,0.238
2023/6/28 9:40,2023-06-28T09:40:22.125+09:00,979,81,2.81,27.2,55758,0.238
2023/6/28 9:40,2023-06-28T09:40:22.125+09:00,979,81,2.81,27.2,55758,0.238
2023/6/28 9:50,2023-06-28T09:50:28.299+09:00,979,84,2.81,26,56364,0.238
2023/6/28 9:50,2023-06-28T09:50:28.299+09:00,979,84,2.81,26,56364,0.238
2023/6/28 10:00,2023-06-28T10:00:34.613+09:00,982,87,2.81,25.3,56969,0.244
2023/6/28 10:00,2023-06-28T10:00:34.613+09:00,982,87,2.81,25.3,56969,0.244
2023/6/28 10:10,2023-06-28T10:10:40.762+09:00,982,89,2.81,25.1,57575,0.238
2023/6/28 10:10,2023-06-28T10:10:40.762+09:00,982,89,2.81,25.1,57575,0.238
2023/6/28 10:20,2023-06-28T10:20:46.930+09:00,980,88,2.81,25.5,58181,0.25
2023/6/28 10:20,2023-06-28T10:20:46.930+09:00,980,88,2.81,25.5,58181,0.25
2023/6/28 10:30,2023-06-28T10:30:53.172+09:00,983,87,2.81,26.4,58786,0.25
2023/6/28 10:30,2023-06-28T10:30:53.172+09:00,983,87,2.81,26.4,58786,0.25
2023/6/28 10:40,2023-06-28T10:40:59.329+09:00,983,82,2.81,27.5,59392,0.256
2023/6/28 10:40,2023-06-28T10:40:59.329+09:00,983,82,2.81,27.5,59392,0.256
2023/6/28 10:51,2023-06-28T10:51:05.432+09:00,982,83,2.81,27.5,59997,0.244
2023/6/28 10:51,2023-06-28T10:51:05.432+09:00,982,83,2.81,27.5,59997,0.244
2023/6/28 11:01,2023-06-28T11:01:15.255+09:00,982,82,2.81,27.5,60606,0.238
2023/6/28 11:01,2023-06-28T11:01:15.255+09:00,982,82,2.81,27.5,60606,0.238
2023/6/28 11:11,2023-06-28T11:11:25.085+09:00,981,81,2.81,27.9,61215,0.25
2023/6/28 11:11,2023-06-28T11:11:25.085+09:00,981,81,2.81,27.9,61215,0.25
2023/6/28 11:21,2023-06-28T11:21:31.323+09:00,982,78,2.81,28.6,61821,0.256
2023/6/28 11:21,2023-06-28T11:21:31.323+09:00,982,78,2.81,28.6,61821,0.256
2023/6/28 11:31,2023-06-28T11:31:37.473+09:00,982,78,2.81,28.1,62426,0.256
2023/6/28 11:31,2023-06-28T11:31:37.473+09:00,982,78,2.81,28.1,62426,0.256
2023/6/28 11:41,2023-06-28T11:41:43.714+09:00,979,82,2.81,26.9,63032,0.269
2023/6/28 11:41,2023-06-28T11:41:43.714+09:00,979,82,2.81,26.9,63032,0.269
2023/6/28 11:51,2023-06-28T11:51:49.877+09:00,984,83,2.81,26.1,63637,0.269
2023/6/28 11:51,2023-06-28T11:51:49.877+09:00,984,83,2.81,26.1,63637,0.269
2023/6/28 12:01,2023-06-28T12:01:56.039+09:00,982,85,2.81,25.6,64243,0.256
2023/6/28 12:01,2023-06-28T12:01:56.039+09:00,982,85,2.81,25.6,64243,0.256
2023/6/28 12:12,2023-06-28T12:12:02.286+09:00,984,85,2.81,26.1,64848,0.262
2023/6/28 12:12,2023-06-28T12:12:02.286+09:00,984,85,2.81,26.1,64848,0.262
2023/6/28 12:22,2023-06-28T12:22:08.442+09:00,983,83,2.81,26.4,65454,0.269
2023/6/28 12:22,2023-06-28T12:22:08.442+09:00,983,83,2.81,26.4,65454,0.269
2023/6/28 12:32,2023-06-28T12:32:14.603+09:00,981,86,2.81,25.5,66059,0.25
2023/6/28 12:32,2023-06-28T12:32:14.603+09:00,981,86,2.81,25.5,66059,0.25
2023/6/28 12:42,2023-06-28T12:42:20.845+09:00,981,87,2.81,25.2,66665,0.269
2023/6/28 12:42,2023-06-28T12:42:20.845+09:00,981,87,2.81,25.2,66665,0.269
2023/6/28 12:52,2023-06-28T12:52:27.031+09:00,982,89,2.81,25,67270,0.25
2023/6/28 12:52,2023-06-28T12:52:27.031+09:00,982,89,2.81,25,67270,0.25
2023/6/28 13:02,2023-06-28T13:02:33.168+09:00,979,89,2.81,24.9,67876,0.256
2023/6/28 13:02,2023-06-28T13:02:33.168+09:00,979,89,2.81,24.9,67876,0.256
2023/6/28 13:12,2023-06-28T13:12:39.405+09:00,984,89,2.81,24.8,68481,0.269
2023/6/28 13:12,2023-06-28T13:12:39.405+09:00,984,89,2.81,24.8,68481,0.269
2023/6/28 13:22,2023-06-28T13:22:45.567+09:00,981,89,2.81,25,69087,0.25
2023/6/28 13:22,2023-06-28T13:22:45.567+09:00,981,89,2.81,25,69087,0.25
2023/6/28 13:32,2023-06-28T13:32:51.807+09:00,982,88,2.81,25.2,69692,0.25
2023/6/28 13:32,2023-06-28T13:32:51.807+09:00,982,88,2.81,25.2,69692,0.25
2023/6/28 13:42,2023-06-28T13:42:57.960+09:00,982,88,2.81,25.3,70298,0.238
2023/6/28 13:42,2023-06-28T13:42:57.960+09:00,982,88,2.81,25.3,70298,0.238
2023/6/28 13:53,2023-06-28T13:53:04.238+09:00,983,85,2.81,26.7,70903,0.25
2023/6/28 13:53,2023-06-28T13:53:04.238+09:00,983,85,2.81,26.7,70903,0.25
2023/6/28 14:03,2023-06-28T14:03:10.532+09:00,982,79,2.81,29,71509,0.25
2023/6/28 14:03,2023-06-28T14:03:10.532+09:00,982,79,2.81,29,71509,0.25
